order_id,order_date,customer_id,region,category,channel,units,unit_price,revenue,cost,profit
700575,2025-04-12,CUST-1100,East,Home & Kitchen,Online,1,171.72,171.72,122.67,49.05
700581,2025-04-12,CUST-1113,Unknown,Sports,Online,1,148.59,148.59,89.13,59.46000000000001
700579,2025-04-12,CUST-1114,North,Beauty,Online,1,39.22,39.22,22.62,16.599999999999998
700574,2025-04-12,CUST-1093,East,Beauty,In-Store,3,74.76,224.28,130.02,94.25999999999999
700580,2025-04-12,CUST-1060,West,Apparel,Online,1,107.28,107.28,77.4,29.879999999999995
700578,2025-04-12,CUST-1032,South,Beauty,Online,3,74.99,224.97,159.92,65.05000000000001
700582,2025-04-13,CUST-1081,South,Apparel,In-Store,1,22.42,22.42,14.56,7.860000000000001
700589,2025-04-13,CUST-1115,West,Home & Kitchen,In-Store,2,132.99,265.98,146.87,119.11000000000001
700588,2025-04-13,CUST-1038,South,Sports,Online,3,82.31,246.93,139.61,107.32
700585,2025-04-13,CUST-1075,North,Electronics,In-Store,1,188.13,188.13,123.89,64.24
700583,2025-04-13,CUST-1093,East,Sports,Online,2,162.46,324.92,198.84,126.08000000000001
700590,2025-04-13,CUST-1118,East,Apparel,Online,3,16.84,50.52,33.36,17.160000000000004
700586,2025-04-13,CUST-1037,South,Beauty,In-Store,1,9.94,9.94,6.32,3.619999999999999
700593,2025-04-14,CUST-1099,North,Home & Kitchen,Online,1,73.77,73.77,48.15,25.619999999999997
700595,2025-04-14,CUST-1090,West,Apparel,In-Store,1,78.31,78.31,58.36,19.950000000000003
700592,2025-04-14,CUST-1088,South,Apparel,In-Store,2,31.09,62.18,44.19,17.990000000000002
700596,2025-04-14,CUST-1056,West,Apparel,Online,2,102.78,205.56,151.09,54.47
700594,2025-04-14,CUST-1066,East,Electronics,In-Store,1,549.68,549.68,384.6,165.07999999999993
700591,2025-04-14,CUST-1071,West,Electronics,In-Store,2,342.55,685.1,493.43,191.67000000000002
700598,2025-04-15,CUST-1020,East,Apparel,Online,2,38.91,77.82,48.35,29.46999999999999
700603,2025-04-15,CUST-1038,West,Beauty,In-Store,3,11.41,34.23,22.09,12.139999999999997
700599,2025-04-15,CUST-1053,East,Apparel,In-Store,1,23.92,23.92,15.98,7.940000000000001
700601,2025-04-15,CUST-1012,North,Sports,In-Store,1,105.03,105.03,59.31,45.72
700597,2025-04-15,CUST-1098,East,Beauty,In-Store,2,19.65,39.3,22.96,16.339999999999996
700602,2025-04-15,CUST-1110,South,Home & Kitchen,In-Store,3,97.18,291.54,200.62,90.92000000000002
700600,2025-04-15,CUST-1025,West,Sports,In-Store,2,156.05,312.1,202.01,110.09000000000003
700604,2025-04-15,CUST-1101,East,Apparel,In-Store,3,83.5,250.5,174.6,75.9
700605,2025-04-16,CUST-1014,South,Home & Kitchen,Online,1,98.21,98.21,64.81,33.39999999999999
700606,2025-04-16,CUST-1114,Unknown,Apparel,In-Store,2,79.72,159.44,101.75,57.69
700607,2025-04-16,CUST-1032,North,Electronics,Online,1,365.48,365.48,247.73,117.75000000000003
700610,2025-04-17,CUST-1018,North,Apparel,Online,1,47.67,47.67,26.77,20.900000000000002
700608,2025-04-17,CUST-1036,East,Home & Kitchen,Online,2,105.21,210.42,118.56,91.85999999999999
700609,2025-04-17,CUST-1094,South,Sports,Online,2,188.47,376.94,208.96,167.98
700617,2025-04-18,CUST-1081,North,Electronics,In-Store,2,364.61,729.22,403.08,326.14000000000004
700611,2025-04-18,CUST-1109,North,Beauty,In-Store,1,71.38,71.38,45.46,25.919999999999995
700615,2025-04-18,CUST-1021,North,Sports,In-Store,1,84.27,84.27,53.87,30.4
700616,2025-04-18,CUST-1079,Unknown,Apparel,In-Store,3,98.34,295.02,205.76,89.25999999999999
700614,2025-04-18,CUST-1109,East,Electronics,Online,1,182.67,182.67,125.04,57.62999999999998
700613,2025-04-18,CUST-1020,North,Electronics,In-Store,1,144.6,144.6,89.01,55.58999999999999
700612,2025-04-18,CUST-1010,East,Sports,Online,3,27.7,83.1,58.23,24.869999999999997
700620,2025-04-19,CUST-1114,South,Apparel,Online,3,54.96,164.88,104.16,60.72
700619,2025-04-19,CUST-1090,East,Electronics,In-Store,3,497.07,1491.21,973.71,517.5
700621,2025-04-19,CUST-1082,East,Sports,Online,1,61.1,61.1,43.29,17.810000000000002
700622,2025-04-20,CUST-1062,East,Beauty,Online,1,73.69,73.69,42.86,30.83
700626,2025-04-20,CUST-1082,East,Home & Kitchen,In-Store,1,199.87,199.87,146.7,53.170000000000016
700627,2025-04-20,CUST-1103,North,Home & Kitchen,In-Store,3,177.19,531.57,342.63,188.94000000000005
700625,2025-04-20,CUST-1083,South,Sports,Online,2,28.54,57.08,40.92,16.159999999999997
700628,2025-04-20,CUST-1109,East,Home & Kitchen,In-Store,2,158.44,316.88,220.99,95.88999999999999
700624,2025-04-20,CUST-1010,West,Beauty,Online,1,16.44,16.44,11.92,4.520000000000001
700631,2025-04-21,CUST-1032,West,Apparel,In-Store,1,42.33,42.33,24.67,17.659999999999997
700633,2025-04-21,CUST-1083,West,Sports,In-Store,2,28.68,57.36,40.79,16.57
700632,2025-04-21,CUST-1079,West,Home & Kitchen,In-Store,2,70.87,141.74,86.52,55.22000000000001
700630,2025-04-21,CUST-1082,South,Sports,Online,1,148.54,148.54,106.65,41.889999999999986
700629,2025-04-21,CUST-1076,South,Electronics,In-Store,1,328.51,328.51,186.05,142.45999999999998
700634,2025-04-21,CUST-1040,North,Sports,In-Store,1,166.35,166.35,122.21,44.14
700637,2025-04-22,CUST-1058,East,Home & Kitchen,In-Store,2,108.56,217.12,127.15,89.97
700639,2025-04-22,CUST-1001,North,Apparel,In-Store,1,34.78,34.78,21.22,13.560000000000002
700638,2025-04-22,CUST-1069,West,Electronics,In-Store,1,316.73,316.73,209.87,106.86000000000001
700643,2025-04-22,CUST-1119,North,Apparel,In-Store,1,75.17,75.17,54.97,20.200000000000003
700642,2025-04-22,CUST-1068,East,Electronics,In-Store,2,242.76,485.52,334.34,151.18
700641,2025-04-22,CUST-1054,East,Home & Kitchen,Online,3,248.19,744.57,495.98,248.59000000000003
700640,2025-04-22,CUST-1087,South,Apparel,Online,2,22.45,44.9,29.25,15.649999999999999
700636,2025-04-22,CUST-1074,South,Sports,In-Store,1,40.8,40.8,25.44,15.359999999999996
700635,2025-04-22,CUST-1070,East,Sports,Online,2,183.84,367.68,236.75,130.93
700648,2025-04-23,CUST-1069,West,Electronics,In-Store,2,240.83,481.66,320.25,161.41000000000003
700650,2025-04-23,CUST-1057,South,Electronics,Online,2,386.27,772.54,476.74,295.79999999999995
700649,2025-04-23,CUST-1030,South,Electronics,Online,1,202.81,202.81,121.15,81.66
700644,2025-04-23,CUST-1106,North,Beauty,In-Store,2,63.34,126.68,79.94,46.74000000000001
700646,2025-04-23,CUST-1017,East,Electronics,In-Store,3,404.11,1212.33,760.18,452.15
700647,2025-04-23,CUST-1075,South,Home & Kitchen,Online,1,78.67,78.67,45.83,32.84
700645,2025-04-23,CUST-1003,East,Sports,Online,1,167.62,167.62,109.44,58.18000000000001
700654,2025-04-24,CUST-1064,North,Apparel,Online,1,19.77,19.77,14.79,4.98
700651,2025-04-24,CUST-1010,North,Beauty,Online,2,83.74,167.48,123.1,44.379999999999995
700655,2025-04-24,CUST-1029,West,Electronics,In-Store,2,104.84,209.68,146.46,63.22
700653,2025-04-24,CUST-1054,North,Sports,In-Store,1,140.36,140.36,85.77,54.59000000000002
700652,2025-04-24,CUST-1099,North,Home & Kitchen,In-Store,1,97.93,97.93,62.16,35.77000000000001
700657,2025-04-24,CUST-1031,East,Sports,Online,1,47.69,47.69,31.34,16.349999999999998
700656,2025-04-24,CUST-1084,North,Apparel,In-Store,2,42.19,84.38,47.95,36.42999999999999
700662,2025-04-25,CUST-1021,East,Electronics,Online,1,138.7,138.7,82.94,55.75999999999999
700661,2025-04-25,CUST-1074,North,Beauty,In-Store,1,18.41,18.41,11.91,6.5
700659,2025-04-25,CUST-1087,West,Electronics,In-Store,1,179.79,179.79,131.96,47.829999999999984
700660,2025-04-25,CUST-1119,East,Sports,Online,3,46.86,140.58,103.32,37.26000000000002
700658,2025-04-25,CUST-1009,South,Apparel,Online,3,57.08,171.24,123.11,48.13000000000001
700664,2025-04-26,CUST-1014,East,Apparel,Online,2,72.11,144.22,104.26,39.959999999999994
700665,2025-04-26,CUST-1075,North,Sports,Online,1,137.58,137.58,79.88,57.70000000000002
700667,2025-04-26,CUST-1016,East,Sports,In-Store,1,34.01,34.01,22.18,11.829999999999998
700670,2025-04-26,CUST-1058,East,Electronics,Online,3,330.94,992.82,681.4,311.4200000000001
700669,2025-04-26,CUST-1051,East,Sports,Online,1,108.3,108.3,74.82,33.480000000000004
700668,2025-04-26,CUST-1015,East,Beauty,Online,3,42.34,127.02,85.05,41.97
700666,2025-04-26,CUST-1026,East,Home & Kitchen,In-Store,3,242.95,728.85,515.3,213.55000000000007
700663,2025-04-26,CUST-1000,West,Home & Kitchen,In-Store,1,183.81,183.81,107.04,76.77
700673,2025-04-27,CUST-1025,North,Sports,Online,3,146.73,440.19,307.0,133.19
700671,2025-04-27,CUST-1034,East,Apparel,Online,2,118.25,236.5,161.04,75.46000000000001
700672,2025-04-27,CUST-1043,South,Beauty,Online,2,36.02,72.04,40.09,31.950000000000003
700677,2025-04-28,CUST-1050,East,Home & Kitchen,Online,1,45.61,45.61,29.09,16.52
700675,2025-04-28,CUST-1007,East,Apparel,Online,3,31.16,93.48,54.84,38.64
700679,2025-04-28,CUST-1025,East,Electronics,Online,1,452.6,452.6,250.77,201.83
700676,2025-04-28,CUST-1019,West,Apparel,In-Store,1,18.85,18.85,13.73,5.120000000000001
700680,2025-04-28,CUST-1041,North,Apparel,In-Store,2,64.49,128.98,93.69,35.28999999999999
700678,2025-04-28,CUST-1016,East,Sports,Online,1,82.06,82.06,57.21,24.85
700684,2025-04-29,CUST-1079,South,Sports,In-Store,1,197.53,197.53,134.85,62.68000000000001
700682,2025-04-29,CUST-1075,South,Electronics,Online,1,592.92,592.92,403.65,189.26999999999998
700683,2025-04-29,CUST-1099,East,Apparel,In-Store,2,81.54,163.08,115.67,47.41000000000001
700687,2025-04-30,CUST-1012,East,Home & Kitchen,In-Store,2,119.5,239.0,153.23,85.77000000000001
700688,2025-04-30,CUST-1045,South,Beauty,In-Store,1,17.35,17.35,12.53,4.820000000000002
700691,2025-04-30,CUST-1051,West,Home & Kitchen,Online,1,112.47,112.47,84.32,28.150000000000006
700692,2025-04-30,CUST-1048,North,Home & Kitchen,Online,3,59.63,178.89,114.75,64.13999999999999
700686,2025-04-30,CUST-1023,North,Sports,Online,1,69.03,69.03,47.54,21.490000000000002
700690,2025-04-30,CUST-1002,South,Beauty,In-Store,3,19.28,57.84,41.59,16.25
700693,2025-04-30,CUST-1022,South,Apparel,In-Store,3,86.64,259.92,145.15,114.77000000000001
700689,2025-04-30,CUST-1084,North,Home & Kitchen,Online,1,85.32,85.32,57.47,27.849999999999994
700685,2025-04-30,CUST-1097,North,Apparel,Online,2,103.43,206.86,153.33,53.53
700700,2025-05-01,CUST-1079,North,Home & Kitchen,Online,1,158.75,158.75,98.0,60.75
700695,2025-05-01,CUST-1038,East,Beauty,Online,3,66.76,200.28,134.85,65.43
700699,2025-05-01,CUST-1025,South,Beauty,In-Store,1,9.29,9.29,5.93,3.3599999999999994
700698,2025-05-01,CUST-1115,North,Electronics,In-Store,2,565.63,1131.26,786.93,344.33000000000004
700694,2025-05-01,CUST-1070,East,Apparel,Online,2,100.18,200.36,115.65,84.71000000000001
700697,2025-05-01,CUST-1079,North,Home & Kitchen,In-Store,1,123.15,123.15,87.98,35.17
700696,2025-05-01,CUST-1016,East,Apparel,In-Store,2,117.22,234.44,168.02,66.41999999999999
700705,2025-05-02,CUST-1044,West,Electronics,In-Store,2,129.39,258.78,191.71,67.06999999999996
700704,2025-05-02,CUST-1050,South,Apparel,Online,3,44.52,133.56,98.93,34.629999999999995
700701,2025-05-02,CUST-1056,North,Electronics,In-Store,1,163.03,163.03,111.56,51.47
700703,2025-05-02,CUST-1106,West,Beauty,In-Store,1,58.21,58.21,36.46,21.75
700702,2025-05-02,CUST-1011,South,Beauty,Online,1,53.35,53.35,37.99,15.36
700706,2025-05-02,CUST-1020,West,Beauty,In-Store,3,10.18,30.54,21.66,8.879999999999999
700708,2025-05-03,CUST-1036,North,Apparel,In-Store,1,52.1,52.1,31.4,20.700000000000003
700710,2025-05-03,CUST-1055,West,Beauty,In-Store,1,65.46,65.46,39.83,25.629999999999995
700709,2025-05-03,CUST-1070,East,Sports,In-Store,1,69.99,69.99,50.71,19.279999999999994
700707,2025-05-03,CUST-1026,West,Sports,In-Store,1,109.68,109.68,69.65,40.03
700717,2025-05-04,CUST-1038,East,Electronics,Online,1,211.39,211.39,127.38,84.00999999999999
700713,2025-05-04,CUST-1056,North,Beauty,In-Store,2,44.05,88.1,57.02,31.07999999999999
700711,2025-05-04,CUST-1082,East,Sports,In-Store,1,171.07,171.07,108.18,62.889999999999986
700718,2025-05-04,CUST-1042,North,Sports,Online,3,80.59,241.77,152.97,88.80000000000001
700715,2025-05-04,CUST-1032,East,Home & Kitchen,In-Store,1,43.99,43.99,32.82,11.170000000000002
700716,2025-05-04,CUST-1026,South,Beauty,In-Store,2,12.91,25.82,18.7,7.120000000000001
700712,2025-05-04,CUST-1075,South,Sports,In-Store,1,62.74,62.74,36.8,25.940000000000005
700714,2025-05-04,CUST-1022,South,Electronics,In-Store,2,133.0,266.0,157.88,108.12
700723,2025-05-05,CUST-1104,South,Sports,In-Store,3,12.52,37.56,24.33,13.230000000000004
700722,2025-05-05,CUST-1115,North,Apparel,Online,1,115.04,115.04,86.17,28.870000000000005
700720,2025-05-05,CUST-1098,West,Beauty,In-Store,2,26.35,52.7,29.75,22.950000000000003
700721,2025-05-05,CUST-1071,South,Beauty,Online,2,30.51,61.02,44.61,16.410000000000004
700719,2025-05-05,CUST-1083,West,Sports,In-Store,1,199.2,199.2,123.53,75.66999999999999
700724,2025-05-06,CUST-1084,South,Apparel,In-Store,3,60.57,181.71,126.41,55.30000000000001
700725,2025-05-06,CUST-1016,East,Electronics,Online,2,91.39,182.78,126.86,55.92
700726,2025-05-06,CUST-1093,North,Electronics,Online,1,229.2,229.2,140.07,89.13
700727,2025-05-07,CUST-1015,West,Home & Kitchen,Online,1,199.23,199.23,137.66,61.56999999999999
700728,2025-05-09,CUST-1082,East,Sports,In-Store,1,30.28,30.28,18.96,11.32
700729,2025-05-09,CUST-1033,North,Sports,In-Store,2,108.63,217.26,131.61,85.64999999999998
700730,2025-05-09,CUST-1019,South,Apparel,In-Store,2,61.25,122.5,74.14,48.36
700731,2025-05-09,CUST-1116,West,Home & Kitchen,Online,1,48.24,48.24,30.55,17.69
700732,2025-05-10,CUST-1064,West,Beauty,Online,1,66.25,66.25,37.79,28.46
700735,2025-05-10,CUST-1076,West,Home & Kitchen,Online,1,91.93,91.93,60.92,31.010000000000005
700733,2025-05-10,CUST-1028,South,Electronics,In-Store,2,269.33,538.66,305.82,232.83999999999997
700736,2025-05-10,CUST-1037,East,Electronics,In-Store,1,132.23,132.23,87.86,44.36999999999999
700734,2025-05-10,CUST-1056,East,Electronics,In-Store,2,367.43,734.86,480.25,254.61
700740,2025-05-11,CUST-1110,North,Beauty,Online,2,19.06,38.12,25.9,12.219999999999999
700738,2025-05-11,CUST-1031,East,Home & Kitchen,Online,1,104.81,104.81,68.31,36.5
700739,2025-05-11,CUST-1104,West,Sports,Online,2,123.07,246.14,179.32,66.82
700737,2025-05-11,CUST-1063,North,Home & Kitchen,In-Store,1,154.71,154.71,102.12,52.59
700742,2025-05-11,CUST-1050,North,Electronics,In-Store,1,423.54,423.54,248.57,174.97000000000003
700741,2025-05-11,CUST-1091,West,Apparel,In-Store,2,42.21,84.42,62.13,22.29
700747,2025-05-12,CUST-1091,South,Apparel,In-Store,2,70.66,141.32,87.24,54.08
700749,2025-05-12,CUST-1110,North,Apparel,In-Store,2,111.49,222.98,132.45,90.53
700746,2025-05-12,CUST-1011,South,Sports,In-Store,2,73.16,146.32,91.26,55.05999999999999
700748,2025-05-12,CUST-1034,East,Beauty,Online,1,88.3,88.3,65.7,22.599999999999994
700743,2025-05-12,CUST-1051,West,Sports,In-Store,3,47.18,141.54,97.55,43.989999999999995
700744,2025-05-12,CUST-1107,West,Beauty,Online,1,23.41,23.41,17.39,6.02
700745,2025-05-12,CUST-1114,East,Electronics,Online,1,435.17,435.17,301.57,133.60000000000002
700752,2025-05-13,CUST-1019,South,Electronics,In-Store,3,90.94,272.82,182.06,90.75999999999999
700750,2025-05-13,CUST-1074,West,Electronics,In-Store,1,289.64,289.64,160.71,128.92999999999998
700751,2025-05-13,CUST-1004,East,Beauty,In-Store,1,28.19,28.19,16.71,11.48
700755,2025-05-14,CUST-1059,West,Home & Kitchen,In-Store,2,172.38,344.76,243.25,101.50999999999999
700754,2025-05-14,CUST-1042,North,Apparel,Online,1,74.51,74.51,41.69,32.82000000000001
700753,2025-05-14,CUST-1055,East,Beauty,In-Store,2,29.8,59.6,34.7,24.9
700759,2025-05-15,CUST-1039,South,Sports,Online,1,88.59,88.59,62.54,26.050000000000004
700756,2025-05-15,CUST-1026,South,Electronics,In-Store,1,171.14,171.14,102.62,68.51999999999998
700761,2025-05-15,CUST-1089,West,Sports,In-Store,1,52.09,52.09,28.93,23.160000000000004
700760,2025-05-15,CUST-1077,East,Sports,Online,3,85.07,255.21,185.39,69.82000000000002
700757,2025-05-15,CUST-1080,West,Sports,Online,1,45.73,45.73,34.27,11.459999999999994
700758,2025-05-15,CUST-1095,North,Apparel,In-Store,1,33.32,33.32,18.77,14.55
700763,2025-05-16,CUST-1012,Unknown,Home & Kitchen,In-Store,1,162.76,162.76,105.78,56.97999999999999
700765,2025-05-16,CUST-1114,North,Home & Kitchen,In-Store,2,159.3,318.6,217.6,101.00000000000003
700764,2025-05-16,CUST-1060,North,Sports,In-Store,2,104.63,209.26,148.59,60.66999999999999
700762,2025-05-16,CUST-1080,North,Sports,In-Store,2,169.02,338.04,211.51,126.53000000000003
700770,2025-05-17,CUST-1031,South,Sports,Online,3,151.67,455.01,298.38,156.63
700767,2025-05-17,CUST-1112,West,Apparel,In-Store,2,56.95,113.9,80.85,33.05000000000001
700768,2025-05-17,CUST-1018,East,Beauty,Online,2,59.11,118.22,72.21,46.010000000000005
700769,2025-05-17,CUST-1093,East,Home & Kitchen,In-Store,1,195.99,195.99,109.01,86.98
700772,2025-05-17,CUST-1106,North,Beauty,In-Store,1,73.28,73.28,54.03,19.25
700771,2025-05-17,CUST-1002,East,Sports,Online,1,190.83,190.83,135.62,55.21000000000001
700766,2025-05-17,CUST-1069,East,Sports,Online,3,29.66,88.98,62.49,26.490000000000002
700774,2025-05-18,CUST-1027,West,Electronics,Online,2,536.65,1073.3,699.21,374.0899999999999
700775,2025-05-18,CUST-1098,North,Apparel,In-Store,1,39.06,39.06,21.91,17.150000000000002
700776,2025-05-18,CUST-1108,West,Sports,In-Store,1,195.79,195.79,143.75,52.03999999999999
700773,2025-05-18,CUST-1089,East,Beauty,In-Store,1,34.77,34.77,20.21,14.560000000000002
700777,2025-05-19,CUST-1025,North,Home & Kitchen,Online,1,51.13,51.13,37.21,13.920000000000002
700779,2025-05-19,CUST-1116,North,Electronics,Online,1,289.02,289.02,168.32,120.69999999999999
700780,2025-05-19,CUST-1003,West,Sports,Online,2,33.88,67.76,46.26,21.500000000000007
700778,2025-05-19,CUST-1013,South,Home & Kitchen,In-Store,1,90.46,90.46,63.15,27.309999999999995
700781,2025-05-19,CUST-1046,West,Sports,In-Store,2,48.21,96.42,68.24,28.180000000000007
700783,2025-05-20,CUST-1117,West,Sports,In-Store,3,45.65,136.95,97.11,39.83999999999999
700782,2025-05-20,CUST-1041,South,Apparel,In-Store,2,22.04,44.08,26.73,17.349999999999998
700785,2025-05-20,CUST-1000,West,Sports,In-Store,3,54.01,162.03,114.02,48.010000000000005
700784,2025-05-20,CUST-1033,East,Electronics,In-Store,2,313.82,627.64,400.94,226.7
700789,2025-05-21,CUST-1093,West,Beauty,In-Store,1,38.69,38.69,24.58,14.11
700787,2025-05-21,CUST-1079,West,Sports,In-Store,2,64.68,129.36,92.63,36.73000000000002
700786,2025-05-21,CUST-1039,West,Home & Kitchen,In-Store,2,167.5,335.0,226.9,108.1
700788,2025-05-21,CUST-1035,West,Apparel,Online,3,111.71,335.13,217.85,117.28
700791,2025-05-22,CUST-1095,North,Sports,In-Store,1,79.46,79.46,47.29,32.169999999999995
700792,2025-05-22,CUST-1064,South,Sports,In-Store,2,135.62,271.24,171.86,99.38
700794,2025-05-22,CUST-1030,North,Beauty,In-Store,1,62.25,62.25,34.94,27.310000000000002
700793,2025-05-22,CUST-1063,West,Beauty,Online,2,35.02,70.04,42.94,27.10000000000001
700795,2025-05-22,CUST-1022,North,Sports,Online,2,93.91,187.82,118.68,69.13999999999999
700790,2025-05-22,CUST-1073,West,Apparel,Online,1,24.35,24.35,14.9,9.450000000000001
700797,2025-05-23,CUST-1047,West,Sports,Online,1,33.62,33.62,21.77,11.849999999999998
700798,2025-05-23,CUST-1076,East,Sports,In-Store,2,60.73,121.46,71.21,50.25
700799,2025-05-23,CUST-1042,North,Sports,In-Store,1,46.22,46.22,31.63,14.59
700796,2025-05-23,CUST-1041,South,Sports,In-Store,3,184.62,553.86,338.07,215.79000000000002
700802,2025-05-24,CUST-1063,West,Sports,Online,1,197.44,197.44,131.31,66.13
700801,2025-05-24,CUST-1045,West,Sports,In-Store,1,118.81,118.81,72.44,46.370000000000005
700800,2025-05-24,CUST-1038,West,Sports,Online,1,127.7,127.7,70.56,57.14
700808,2025-05-25,CUST-1099,South,Home & Kitchen,Online,3,78.63,235.89,130.36,105.52999999999997
700807,2025-05-25,CUST-1114,East,Home & Kitchen,In-Store,1,241.59,241.59,145.04,96.55000000000001
700804,2025-05-25,CUST-1068,South,Electronics,Online,3,231.91,695.73,488.98,206.75
700803,2025-05-25,CUST-1099,East,Beauty,In-Store,1,48.13,48.13,30.99,17.140000000000004
700806,2025-05-25,CUST-1014,West,Home & Kitchen,Online,1,230.55,230.55,153.44,77.11000000000001
700805,2025-05-25,CUST-1012,East,Sports,Online,1,148.47,148.47,110.99,37.480000000000004
700814,2025-05-26,CUST-1066,South,Sports,In-Store,1,173.57,173.57,118.56,55.00999999999999
700812,2025-05-26,CUST-1077,South,Beauty,Online,2,54.06,108.12,70.25,37.870000000000005
700816,2025-05-26,CUST-1016,South,Apparel,In-Store,1,70.47,70.47,52.2,18.269999999999996
700809,2025-05-26,CUST-1065,East,Apparel,Online,1,42.61,42.61,23.64,18.97
700813,2025-05-26,CUST-1087,South,Electronics,In-Store,1,561.27,561.27,312.47,248.79999999999995
700817,2025-05-26,CUST-1026,East,Home & Kitchen,In-Store,1,154.01,154.01,99.19,54.81999999999999
700811,2025-05-26,CUST-1053,North,Sports,Online,2,26.48,52.96,34.41,18.550000000000004
700810,2025-05-26,CUST-1023,North,Home & Kitchen,In-Store,1,68.79,68.79,46.61,22.180000000000007
700815,2025-05-26,CUST-1062,East,Sports,Online,1,18.58,18.58,10.37,8.209999999999999
700819,2025-05-27,CUST-1052,East,Electronics,Online,1,578.36,578.36,340.13,238.23000000000002
700820,2025-05-27,CUST-1103,West,Electronics,Online,3,102.55,307.65,192.86,114.78999999999996
700823,2025-05-27,CUST-1052,East,Electronics,Online,2,560.41,1120.82,827.43,293.39
700824,2025-05-27,CUST-1018,South,Beauty,In-Store,1,51.31,51.31,29.62,21.69
700821,2025-05-27,CUST-1109,North,Home & Kitchen,In-Store,1,207.45,207.45,121.88,85.57
700818,2025-05-27,CUST-1076,West,Sports,In-Store,2,48.05,96.1,62.52,33.57999999999999
700822,2025-05-27,CUST-1016,North,Home & Kitchen,In-Store,3,63.29,189.87,140.38,49.49000000000001
700829,2025-05-28,CUST-1023,North,Apparel,In-Store,1,24.69,24.69,15.13,9.56
700828,2025-05-28,CUST-1027,South,Electronics,In-Store,3,139.94,419.82,261.46,158.36
700827,2025-05-28,CUST-1034,West,Sports,Online,2,37.59,75.18,47.42,27.760000000000005
700826,2025-05-28,CUST-1063,West,Electronics,In-Store,1,598.83,598.83,389.05,209.78000000000003
700825,2025-05-28,CUST-1089,West,Electronics,In-Store,2,220.21,440.42,278.64,161.78000000000003
700838,2025-05-29,CUST-1075,North,Sports,Online,1,83.62,83.62,49.11,34.510000000000005
700837,2025-05-29,CUST-1032,South,Home & Kitchen,In-Store,1,174.92,174.92,127.99,46.92999999999999
700831,2025-05-29,CUST-1093,East,Beauty,Online,1,71.6,71.6,39.99,31.609999999999992
700836,2025-05-29,CUST-1090,South,Sports,Online,1,122.44,122.44,68.25,54.19
700835,2025-05-29,CUST-1063,North,Home & Kitchen,In-Store,1,243.53,243.53,155.4,88.13
700833,2025-05-29,CUST-1080,East,Home & Kitchen,In-Store,2,133.6,267.2,177.56,89.63999999999999
700830,2025-05-29,CUST-1087,South,Sports,In-Store,1,154.13,154.13,107.91,46.22
700832,2025-05-29,CUST-1083,South,Apparel,Online,3,26.2,78.6,54.98,23.619999999999997
700839,2025-05-29,CUST-1060,West,Sports,In-Store,2,193.94,387.88,270.11,117.76999999999998
700834,2025-05-29,CUST-1033,South,Sports,In-Store,2,92.13,184.26,120.48,63.77999999999999
700841,2025-05-30,CUST-1078,North,Electronics,In-Store,1,199.05,199.05,118.13,80.92000000000002
700845,2025-05-30,CUST-1021,Unknown,Home & Kitchen,In-Store,1,199.93,199.93,121.68,78.25
700843,2025-05-30,CUST-1071,North,Sports,Online,1,131.25,131.25,94.32,36.93000000000001
700840,2025-05-30,CUST-1118,South,Beauty,In-Store,2,16.17,32.34,17.84,14.500000000000004
700844,2025-05-30,CUST-1087,East,Apparel,In-Store,2,105.69,211.38,142.4,68.97999999999999
700842,2025-05-30,CUST-1032,North,Apparel,Online,3,49.72,149.16,110.43,38.72999999999999
700846,2025-05-31,CUST-1099,West,Apparel,In-Store,1,33.21,33.21,20.95,12.260000000000002
700849,2025-05-31,CUST-1011,North,Home & Kitchen,Online,3,20.55,61.65,43.12,18.53
700847,2025-05-31,CUST-1034,South,Home & Kitchen,In-Store,3,117.86,353.58,212.19,141.39
700848,2025-05-31,CUST-1022,South,Apparel,In-Store,1,107.96,107.96,80.94,27.019999999999996
700852,2025-06-01,CUST-1062,South,Beauty,In-Store,1,78.99,78.99,56.43,22.559999999999995
700850,2025-06-01,CUST-1100,East,Apparel,Online,2,101.4,202.8,131.79,71.01000000000002
700853,2025-06-01,CUST-1100,West,Beauty,Online,1,45.26,45.26,27.21,18.049999999999997
700851,2025-06-01,CUST-1021,North,Home & Kitchen,Online,2,180.57,361.14,245.86,115.27999999999997
700859,2025-06-02,CUST-1083,South,Beauty,In-Store,1,72.12,72.12,44.06,28.060000000000002
700857,2025-06-02,CUST-1093,South,Electronics,In-Store,1,170.53,170.53,106.34,64.19
700858,2025-06-02,CUST-1003,East,Sports,In-Store,1,41.43,41.43,29.67,11.759999999999998
700855,2025-06-02,CUST-1023,East,Beauty,In-Store,1,27.2,27.2,15.42,11.78
700860,2025-06-02,CUST-1051,South,Apparel,In-Store,1,84.2,84.2,49.27,34.93
700856,2025-06-02,CUST-1111,South,Sports,In-Store,1,186.84,186.84,126.13,60.71000000000001
700854,2025-06-02,CUST-1034,East,Electronics,Online,2,575.02,1150.04,780.41,369.63
700864,2025-06-03,CUST-1018,East,Electronics,Online,2,447.02,894.04,634.07,259.9699999999999
700861,2025-06-03,CUST-1102,West,Apparel,Online,1,46.82,46.82,30.91,15.91
700863,2025-06-03,CUST-1012,North,Beauty,In-Store,1,20.46,20.46,12.57,7.890000000000001
